#Table1
objid,ra,dec,u,g,r,i,z,run,rerun,camcol,field,specobjid,class,redshift,plate,mjd,fiberid
1237648705130070300,220.247569102665,0.561580939474981,19.33625,17.34765,16.35417,15.91167,15.58279,752,301,5,512,345813477266319360,GALAXY,0.1087394,307,51663,590
1237648705130266634,220.599269134954,0.618942040233027,18.37159,16.28451,15.44592,15.16673,15.01227,752,301,5,515,346867908900579328,STAR,-7.05005E-05,308,51662,330
1237648705130266707,220.683188858226,0.598384717928357,19.28787,17.52747,16.75908,16.41961,16.23461,752,301,5,515,3303486886433024000,STAR,-4.105244E-06,2934,54626,351
1237648705130266710,220.684122787949,0.454116001031524,18.44022,18.02603,17.97474,18.0135,18.12117,752,301,5,515,3303484412531861504,STAR,-5.155811E-05,2934,54626,342
1237648705130266723,220.711731226385,0.461338752649978,19.26163,17.71671,17.12826,16.89513,16.79474,752,301,5,515,3275337190191687680,STAR,-0.0002333123,2909,54653,343
1237648705130266734,220.724330599904,0.50223038619109,18.72794,17.20167,16.65129,16.43697,16.32,752,301,5,515,3275336915313780736,STAR,-0.0001336884,2909,54653,342
1237648705130332177,220.77658931875,0.561814348330712,19.24336,17.86197,17.30386,17.06635,16.94732,752,301,5,516,3303487436188837888,STAR,-0.000180286,2934,54626,353
1237648705130332194,220.8054142611,0.58928524638945,19.57003,17.3458,16.40484,16.05693,15.8713,752,301,5,516,3303484962287675392,STAR,-0.0001509696,2934,54626,344
1237648705130332206,220.810203916251,0.632124421886805,19.49442,17.99958,17.41921,17.21484,17.10793,752,301,5,516,3275334441412618240,STAR,-0.0001348679,2909,54653,333
1237648705130397720,220.919525702691,0.513809061084461,19.03802,17.42171,16.71644,16.41698,16.23746,752,301,5,517,3303496232281860096,STAR,7.802809E-05,2934,54626,385
1237648705130397786,221.012714112854,0.463478570659879,18.75202,17.90223,17.58861,17.45896,17.41188,752,301,5,517,3275349559697500160,STAR,-0.0005221197,2909,54653,388
1237648705130397979,221.011337617603,0.538007925650815,19.43955,18.52889,18.24026,18.13412,18.05673,752,301,5,517,4528577322811367424,STAR,-0.0002477983,4022,55352,756
1237648705130463256,221.041738279011,0.564546475002944,18.7746,17.64604,17.22892,17.07624,17.01672,752,301,5,518,345823372870969344,STAR,4.983913E-05,307,51663,626
1237648705130463258,221.064125646689,0.58761841506162,17.98792,16.4793,15.89139,15.68964,15.57897,752,301,5,518,3275335815802152960,STAR,-9.231E-05,2909,54653,338
1237648705130463306,221.132736887463,0.436973652243933,18.21947,16.94176,16.4855,16.34868,16.28067,752,301,5,518,3303506952520230912,STAR,9.979076E-05,2934,54626,424
1237648705130463329,221.152856399995,0.451438121973628,18.72254,17.38212,16.82234,16.65747,16.55055,752,301,5,518,3275349009941686272,STAR,-9.995691E-06,2909,54653,386
1237648705130463331,221.163280194143,0.483958451876976,17.88442,16.96119,16.64287,16.53269,16.48384,752,301,5,518,3303509151543486464,STAR,3.191721E-05,2934,54626,432
1237648705130528804,221.227229347404,0.451146307741802,18.60544,17.67091,17.41983,17.32616,17.2992,752,301,5,519,3275349834575407104,STAR,-0.0005040855,2909,54653,389
1237648705130528822,221.257258140161,0.476426183032848,17.59142,16.66143,16.42614,16.34742,16.32363,752,301,5,519,3275347910430058496,STAR,-0.0007436435,2909,54653,382
1237648705130529024,221.263726422944,0.526978719187992,17.00244,15.55892,14.93361,14.58515,14.32871,752,301,5,519,346905017418016768,GALAXY,0.02873155,308,51662,465
1237648705130529052,221.267858202689,0.436562845620898,19.51547,18.58734,18.33786,18.23523,18.24343,752,301,5,519,3303508326909765632,STAR,0.0002554863,2934,54626,429
1237648705130529068,221.277737641475,0.494732180077551,19.25605,18.11174,17.34868,16.93481,16.68558,752,301,5,519,346906116929644544,GALAXY,0.1098084,308,51662,469
1237648705130594334,221.364993161492,0.454014691590994,17.52671,16.10266,15.5727,15.35048,15.24569,752,301,5,520,3275359730180057088,STAR,0.0008362237,2909,54653,425
1237648705130594400,221.441713486361,0.581083659130539,18.04508,16.81564,16.39389,16.24002,16.18995,752,301,5,520,3275346261162616832,STAR,0.000249663,2909,54653,376
1237648705130659862,221.498400646813,0.597512280827266,17.43719,16.50009,16.13932,16.01473,15.95873,752,301,5,521,3275356706523080704,STAR,0.0001665822,2909,54653,414
1237648705130659937,221.533853153233,0.623223399445443,16.26559,15.31763,15.03526,14.92372,14.86764,752,301,5,521,3275357256278894592,STAR,0.0003979163,2909,54653,416
1237648705130659988,221.562540520736,0.580158773374503,17.14242,15.63551,15.02396,14.78998,14.65014,752,301,5,521,3275356981400987648,STAR,-0.000196452,2909,54653,415
1237648705130660006,221.595774425864,0.528211210853644,18.18575,16.91729,16.98115,17.01807,17.02806,752,301,5,521,3275360279935870976,STAR,-0.0003819694,2909,54653,427
1237648705130660009,221.59585692277,0.480183883551787,19.23104,18.20884,17.89136,17.78259,17.75736,752,301,5,521,3303519322026043392,STAR,0.0002490855,2934,54626,469
1237648705130660082,221.517349669398,0.501690542525891,19.33756,17.0609,16.05876,15.67662,15.44594,752,301,5,521,3303519596903950336,STAR,2.568878E-05,2934,54626,470
1237648705130725414,221.685802578911,0.541573250716559,18.76614,17.47334,16.93288,16.72206,16.60205,752,301,5,522,3303524544706275328,STAR,-9.468137E-05,2934,54626,488
1237648705130725422,221.693066333904,0.430141181852948,18.2921,17.17186,17.38653,17.5653,17.6834,752,301,5,522,3275371824807962624,STAR,-0.0001771573,2909,54653,469
1237648705130725430,221.706131391003,0.528685832829239,19.37555,18.27386,17.7944,17.60329,17.50417,752,301,5,522,3275369900662614016,STAR,-0.0002116581,2909,54653,462
1237646798137852371,121.820751766195,0.931990370368578,19.37035,17.34262,16.35286,15.924,15.58903,308,301,5,104,5342663162779901952,GALAXY,0.1019929,4745,55892,975
1237646798137918215,122.087899886235,0.843146890967,19.05249,17.03777,16.07633,15.63148,15.31245,308,301,5,105,5342400104622956544,GALAXY,0.1015328,4745,55892,18
1237646798138245746,122.863994523509,0.896150822431993,18.20631,16.89692,16.46658,16.31574,16.28902,308,301,5,110,2316073479176218624,STAR,0.0004881296,2057,53816,354
1237646798138310950,122.981945158838,0.963856929671034,17.63113,16.55926,16.24861,16.14775,16.13221,308,301,5,111,2338584330990807040,STAR,0.0001320406,2077,53846,328
1237646798138310972,122.988637998949,0.973742938007754,15.99172,14.98865,14.70003,14.64919,14.50626,308,301,5,111,2316072929420404736,STAR,9.265625E-05,2057,53816,352
1237646798138311265,122.93563541494,0.899085528808444,19.37706,18.44093,18.24528,18.19469,18.17668,308,301,5,111,2338582406845458432,STAR,0.0004529892,2077,53846,321
1237646798138376220,123.039385678518,0.930070447252211,16.73877,15.68268,15.43654,15.38572,15.40208,308,301,5,112,2316069905763428352,STAR,0.0001283693,2057,53816,341
1237646798138376303,123.020264542589,0.911874556335115,16.37119,15.28426,15.05225,14.98734,15.0114,308,301,5,112,2316074303809939456,STAR,5.721474E-05,2057,53816,357
1237646798138376717,123.016535374447,0.848145358949872,19.52481,18.21796,17.68045,17.46177,17.37293,308,301,5,112,2316073754054125568,STAR,1.715707E-05,2057,53816,355
1237646798138441918,123.202500529627,0.905129930680632,18.6522,17.52927,17.53732,17.58253,17.67018,308,301,5,113,2316083924536682496,STAR,-0.0002422539,2057,53816,392
1237646798138442159,123.267895241755,0.960993455243754,16.63293,15.27509,14.61367,14.50841,14.27292,308,301,5,113,2316085573804124160,STAR,-5.544391E-05,2057,53816,398
1237646798138507365,123.348807162909,0.922523638526005,16.14538,15.07947,14.84144,14.77282,14.78681,308,301,5,114,2316080900879706112,STAR,0.0002392115,2057,53816,381
1237646798138507574,123.426130442905,0.881883846120914,17.84565,16.82412,16.49827,16.38742,16.35545,308,301,5,114,2316083649658775552,STAR,0.0001469977,2057,53816,391
1237646798138573236,123.587960338488,0.919738665647856,17.75484,16.59773,16.53687,16.56253,16.61154,308,301,5,115,2316082825025054720,STAR,-7.064893E-06,2057,53816,388
1237646798138573554,123.545267650004,0.931392113528626,19.3623,18.1918,17.81977,17.69313,17.61249,308,301,5,115,1293805278390675456,STAR,0.0002354691,1149,53003,532
1237646798138573693,123.612777090055,0.948787094735607,18.97095,17.07911,16.13754,15.65789,15.34548,308,301,5,115,5391052944345899008,GALAXY,0.06836422,4788,55889,888
1237646798138638462,123.673560514662,0.861348536541287,16.48326,15.04494,15.04021,14.29518,14.18345,308,301,5,116,2316096568920401920,STAR,0.0002243217,2057,53816,438
1237646798138638712,123.743041475178,1.00639863332928,18.98689,17.09758,16.18773,15.7323,15.46169,308,301,5,116,5391054043857526784,GALAXY,0.09046602,4788,55889,892
1237646798669546317,110.070039152762,1.21873469068252,19.42591,18.42443,18.00135,17.79079,17.70945,308,301,6,25,8388148207679414272,STAR,0.0001041384,7450,56722,705
1237646798669611941,110.246453694025,1.36487180646857,18.58476,17.2945,16.42206,16.27426,15.89856,308,301,6,26,8388170472789876736,STAR,0.0003911394,7450,56722,786
1237646798669612110,110.275373083406,1.40706968079337,19.44881,17.06147,16.09691,15.75754,15.58153,308,301,6,26,8388169373278248960,STAR,0.000127138,7450,56722,782
1237646798669613281,110.273030531758,1.42480661908606,19.58554,17.76914,16.91808,16.55439,16.34465,308,301,6,26,8388169098400342016,STAR,9.15405E-05,7450,56722,781
1237646798669743567,110.455531311091,1.25418024451338,19.58684,17.73149,16.96642,16.67645,16.4914,308,301,6,28,8388182292539875328,STAR,0.00034609,7450,56722,829
1237646798669743668,110.469850321108,1.22843484877184,19.42571,17.78678,17.11364,16.85967,16.67854,308,301,6,28,8388182567417782272,STAR,0.0001824168,7450,56722,830
1237646798669808566,110.730699586137,1.28966134297373,18.36269,16.79013,16.16286,15.91035,15.78032,308,301,6,29,8388213353743360000,STAR,0.0001703394,7450,56722,942
1237646798673805620,119.822102639992,1.32442301240208,19.11461,17.11108,16.35578,16.07985,15.94747,308,301,6,90,8389273283237748736,STAR,0.0002588388,7451,56739,702
1237646798673871225,119.997297216918,1.29561886942421,19.25602,17.7522,17.28004,17.11725,17.12696,308,301,6,91,8389285377865654272,STAR,0.0002709865,7451,56739,746
1237646798673936842,120.124147987501,1.31137251329373,18.68312,16.80078,16.12189,15.88605,15.78726,308,301,6,92,8389295273470304256,STAR,0.0002088686,7451,56739,782
1237646798674002003,120.194986983059,1.33923172659624,19.13375,17.84091,17.37001,17.20419,17.1407,308,301,6,93,8389296098104025088,STAR,0.0002751591,7451,56739,785
1237646798674002852,120.29807086483,1.3592659367427,19.41101,17.17151,16.17792,15.78271,15.51502,308,301,6,93,8389306818342395904,STAR,0.0003912316,7451,56739,824
1237646798674133290,120.547818530547,1.28122745118273,19.17278,17.30439,16.63581,16.43598,16.35109,308,301,6,95,8389320012481929216,STAR,-6.638136E-05,7451,56739,872
1237648595579699667,244.576496937277,-1.25526341343839,19.29697,18.08211,17.20792,16.74347,16.43762,727,301,1,74,389597954933024768,GALAXY,0.1272051,346,51693,133
1237648597190050276,243.907445992024,0.00239455973999592,18.71962,17.45311,16.88231,16.54723,16.2756,727,301,4,70,389626542235346944,GALAXY,0.06540032,346,51693,237
1237648597190115880,244.102332171457,0.00261959814631587,19.35342,18.11187,17.45305,17.10616,16.88711,727,301,4,71,389611149072558080,GALAXY,0.07115377,346,51693,181
1237648597726658810,243.347026532837,0.424137062599487,19.25923,18.84224,18.85939,18.69218,18.76842,727,301,5,66,388597674179323904,QSO,0.5894275,345,51690,590
1237648672891011146,174.164488285325,-0.956707464862845,19.57255,18.59834,18.47911,18.45792,18.60459,745,301,1,103,317529640069523456,STAR,0.001135097,282,51658,94
1237648672919519703,239.360635217239,-0.916689727240953,19.23879,17.49932,16.53521,16.09223,15.76121,745,301,1,538,386219155684091904,GALAXY,0.03969949,343,51692,129
1237648672919584831,239.402069950096,-0.975878751984952,18.67422,17.42511,16.89116,16.67803,16.57392,745,301,1,539,386216956660836352,STAR,-0.0001431923,343,51692,121
1237648672921420193,243.567523983011,-0.880445872710823,18.83577,17.25845,16.54556,16.13434,15.83491,745,301,1,567,388440718894458880,GALAXY,0.07050942,345,51690,19
1237648672921485632,243.708876085192,-0.915652960805175,17.61482,15.69639,14.77024,14.31876,13.95353,745,301,1,568,389641385642321920,GALAXY,0.0307668,346,51693,291
1237648672921485934,243.847368539051,-0.89834324746353,19.41207,18.88776,18.56437,18.58996,18.3926,745,301,1,568,389631764915578880,QSO,1.06284,346,51693,256
1237648672921681954,244.16241187529,-0.889893126755971,18.99412,17.90879,17.46466,17.28111,17.20599,745,301,1,571,389630390526044160,STAR,-0.000178635,346,51693,251
1237648672921813985,244.512664245166,-0.934182656522487,19.14963,18.00378,17.4657,17.1376,16.90036,745,301,1,573,389618021020231680,GALAXY,0.04402394,346,51693,206
1237648672921944252,244.813944768965,-0.937774714040474,18.7809,19.0767,19.45117,19.74457,20.02123,745,301,1,575,389588609084188672,STAR,0.0006097341,346,51693,99
1237648672922009716,244.949053283926,-0.89423490445719,19.15965,18.91703,18.61517,18.38544,18.42006,745,301,1,576,389586135183026176,QSO,1.496161,346,51693,90
1237648672922206625,245.493887274592,-0.903742395353753,17.33854,16.27237,15.90035,15.75182,15.69667,745,301,1,579,389561945927215104,STAR,-0.0008722768,346,51693,2
1237648672922206684,245.359371457351,-0.905392886472092,19.38219,18.20107,17.8056,17.4992,17.41172,745,301,1,579,409908413749815296,GALAXY,0.06565089,364,52000,294
1237648672922206835,245.417659293308,-0.85560513562754,19.2266,17.27751,16.39126,15.95711,15.61498,745,301,1,579,409904840337025024,GALAXY,0.04565,364,52000,281
1237648672922207003,245.47604120004,-0.859924269720683,19.41398,17.29078,16.33702,15.87626,15.48284,745,301,1,579,409908688627722240,GALAXY,0.04462435,364,52000,295
1237648672922272244,245.538824342651,-0.872555231968954,19.19971,17.22391,16.29199,15.85335,15.48367,745,301,1,580,389565244462098432,GALAXY,0.04954444,346,51693,14
1237648703512838382,205.072964623542,-0.682611700785473,18.94325,17.02095,16.06735,15.63387,15.28098,752,301,2,411,336701824541157376,GALAXY,0.08937013,299,51671,210
1237648703513035145,205.61359794998,-0.657152859631159,18.88838,17.88406,17.42734,17.12453,16.98339,752,301,2,414,336685606744647680,GALAXY,0.08640119,299,51671,151
1237648703513100409,205.695573336203,-0.694928962848397,19.3652,18.1399,17.65534,17.4715,17.37664,752,301,2,415,336675436262090752,STAR,6.526825E-05,299,51671,114
1237648703513100457,205.650396276953,-0.628361675218511,19.46207,17.81834,17.01301,16.617,16.31902,752,301,2,415,336672412605114368,GALAXY,0.07104074,299,51671,103
1237648703513100535,205.742014093478,-0.765420756459112,18.34066,16.5023,15.64826,15.26125,14.95627,752,301,2,415,336659768221394944,GALAXY,0.07053274,299,51671,57
1237648703513100564,205.760906971963,-0.742003104172036,18.86362,17.87739,17.46657,17.17367,17.04404,752,301,2,415,336659493343488000,GALAXY,0.06982873,299,51671,56
1237648703513165966,205.807279542807,-0.786819197811777,17.7933,16.90408,16.6164,16.30378,16.30438,752,301,2,416,336660592855115776,GALAXY,0.08875664,299,51671,60
1237648703513166063,205.916987289455,-0.833501026709822,19.14158,17.99588,17.53081,17.2301,17.13721,752,301,2,416,336660317977208832,GALAXY,0.1066131,299,51671,59
1237648703513231630,206.044712139649,-0.761242085402146,19.17263,18.06068,17.6305,17.33272,17.2204,752,301,2,417,336660043099301888,GALAXY,0.08685333,299,51671,58
1237648703513296955,206.141648395096,-0.678727672564821,18.57808,17.38363,17.39016,17.42856,17.48906,752,301,2,418,337849994121865216,STAR,0.0007843976,300,51943,291
1237648703513296987,206.171224688102,-0.83062584794815,19.13297,18.72812,18.69815,18.67673,18.45058,752,301,2,418,4552072791449378816,QSO,2.270286,4043,55630,216
1237648703513297074,206.113951480812,-0.728211448998474,19.22582,18.9224,18.81053,18.69143,18.74117,752,301,2,418,337852468023027712,QSO,1.452307,300,51943,300
1237648703513428076,206.370430387775,-0.798295749607775,19.15242,17.42991,16.57173,16.15933,15.85434,752,301,2,420,336649597738838016,GALAXY,0.08845632,299,51671,20
1237648703513428079,206.374166922033,-0.781673247630099,18.28101,17.18856,16.70175,16.33173,16.14626,752,301,2,420,337852193145120768,GALAXY,0.08813617,300,51943,299
1237648703513493526,206.524579773366,-0.698895662086043,19.18844,18.75792,18.86976,19.02108,19.25434,752,301,2,421,336650147494651904,STAR,5.591051E-05,299,51671,22
1237648703513493743,206.576677392554,-0.801586179186478,19.14205,17.96772,17.45321,17.09447,16.88161,752,301,2,421,336648498227210240,GALAXY,0.088566,299,51671,16
1237648703513493807,206.63306572451,-0.724304266410578,18.92986,17.92031,17.41597,17.12756,17.03521,752,301,2,421,336645474570233856,GALAXY,0.1484416,299,51671,5
1237648703513559123,206.798085632173,-0.770183128883202,18.6924,17.7664,17.48753,17.38595,17.35225,752,301,2,422,4552040355856359424,STAR,0.0002248243,4043,55630,98
1237648703513559257,206.806474060434,-0.671287487417802,18.3738,16.84218,16.10014,15.71413,15.41793,752,301,2,422,337840098517215232,GALAXY,0.04749686,300,51943,255
1237648703513690233,207.103811543014,-0.816326577810682,19.03027,17.92062,17.54537,17.40652,17.39518,752,301,2,424,337829378278844416,STAR,-1.123776E-05,300,51943,216
1237648703513690404,207.094371600497,-0.766966437064685,17.92943,16.42391,15.79249,15.47063,15.23182,752,301,2,424,337829928034658304,GALAXY,0.02614107,300,51943,218
1237648703513755668,207.146636740432,-0.67259315821191,17.619,16.61343,16.47639,16.42638,16.43867,752,301,2,425,337825529988147200,STAR,0.0003087482,300,51943,202
1237648703513755693,207.181644667627,-0.725948990469587,16.85941,15.83554,15.77641,15.7712,15.82794,752,301,2,425,337828553645123584,STAR,0.0001294143,300,51943,213
